Cancelled By,RTD Ref,State,Station Name (LEA),FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,DEMIL Code,Date Requested,Justification,Reason Cancelled
SYSTEM,1702938,AL,UNIV OF NORTH AL POLICE  HI_ED,2310,DSVAN0000,VAN,EA,1,14948,A,2016-10-24 23:15:10,"THIS VAN WOULD BE USED BY OUR OFFICERS TO TRAVEL TO TRAINING, IT WOULD BE USED TO MOVE OUR 4 SEGWAYS TO COMMUNITY EVENTS AND TO BE USED FOR MOVING TRAFFIC CONES AND BARRICADES. ",Requested DTID is no longer in the inventory.
SYSTEM,1702937,AL,UNIV OF NORTH AL POLICE  HI_ED,2340,DSSCOOTER,SCOOTER,EA,1,10278,A,2016-10-24 23:15:10,WE WOULD LIKE TO USE THIS UNIT FOR OUR STUDENT NIGHTTIME PATROL. THE STUDENTS PATROL CAMPUS FOR THE POLICE DEPARTMENT AT NIGHT ESCORTING STUDENTS TO AN FROM LOCATIONS ON CAMPUS. THEY PROVIDE RIDES FOR THE STUDENTS SO THEY DON'T HAVE TO WALK ALONE. ,Requested DTID is no longer in the inventory.
SYSTEM,1702936,AL,UNIV OF NORTH AL POLICE  HI_ED,2310,DSVAN0000,VAN,EA,1,19229,A,2016-10-24 23:15:10,TO BE USED BY OUR LAW ENFORCEMENT TRAINING CENTER TO MOVE EQUIPMENT AROUND TO DIFFERENT TRAINING SIGHTS. ,Requested DTID is no longer in the inventory.
SYSTEM,1708041,AL,UNIV OF NORTH AL POLICE  HI_ED,5855,012280937,NIGHT VISION GOGGLE,EA,4,3578,F,2016-10-26 17:45:01,"THESE UNITS WOULD BE USED BY OUR PATROL OFFICERS AND SPECIAL UNITS TO HELP IN CONDUCTING SEARCHES OF LOST PERSON, DURING CRIMES IN PROGRESS IE; BURGLARIES, THEFTS, VANDALISMS AND SO ON. ",Requested DTID is no longer in the inventory.
SYSTEM,1708040,AL,UNIV OF NORTH AL POLICE  HI_ED,6115,014351567,"GENERATOR SET,DIESEL ENGINE",EA,1,4623.09,A,2016-10-26 17:45:01,THIS UNIT WOULD BE USED WITH OUR MOBILE INCIDENT COMMAND POST IN CASE ELECTRICITY IS NOT AVAILABLE. ,\nSales Order #: 2057139679\nRTD Screening Code: DOD
SYSTEM,1708032,AL,UNIV OF NORTH AL POLICE  HI_ED,8460,014711035,"TRUNK,LOCKER",EA,8,110.51,A,2016-10-26 17:45:01,"WE WOULD USE THESE LOCKERS FOR THE TRUNKS OF OUR PATROL VEHICLES SO THAT WE COULD STORE EQUIPMENT SUCH AS CAMERAS. FIRST AID KITS, CRIME SCENE TAPE, CLIPBOARDS, FINGERPRINT KITS ETC. ",\nSales Order #: 2057138107\nRTD Screening Code: DOD
SYSTEM,1708033,AL,UNIV OF NORTH AL POLICE  HI_ED,1005,010838113,"SLING, SMALL ARMS",EA,15,8.76,A,2016-10-26 17:45:01,SLINGS TO BE USED ON OUR AR-15S FOR THE PATROL OFFICERS WHILE ON PATROL. ,\nSales Order #: 2057139637\nRTD Screening Code: DOD
SYSTEM,1708034,AL,UNIV OF NORTH AL POLICE  HI_ED,5180,015068287,"TOOL KIT,SMALL ARMS",KT,2,1809,A,2016-10-26 17:45:01,THESE KITS WOULD BE USED BY OUR DEPARTMENT ARMORERS FOR MAINTENANCE OF ALL OUR DEPARTMENT WEAPONS. ,\nSales Order #: 2057121567\nRTD Screening Code: DOD
SYSTEM,1708035,AL,UNIV OF NORTH AL POLICE  HI_ED,4240,014182569,"BATTERY CHARGER,RES",EA,1,1096.81,A,2016-10-26 17:45:01,THIS ITEM WOULD BE USED IN OUR MOTOR POOL TO CHARGE BATTERIES THAT ARE LOW OR DEAD. ,\nSales Order #: 2057135303\nRTD Screening Code: DOD
SYSTEM,1708036,AL,UNIV OF NORTH AL POLICE  HI_ED,5836,016041870,"RECORDER,VIDEO",KT,6,495,D,2016-10-26 17:45:01,THESE UNITS WOULD BE USED IN OUR TRAINING DIVISION. WE WOULD USE THESE ITEMS TO RECORD THE PERFORMANCE OF OFFICERS DURING TRAINING SCENARIO EVENTS. ,\nSales Order #: 2057139675\nRTD Screening Code: DOD
SYSTEM,1708037,AL,UNIV OF NORTH AL POLICE  HI_ED,6230,002648261,FLASHLIGHT,EA,20,9.870000000000001,A,2016-10-26 17:45:01,"FLASHLIGHTS TO BE ISSUED TO OFFICERS FOR A SPARE LIGHT IN CASE THEIR PRIMARY LIGHT GOES OUT. ALSO, REMAINDER OF LIGHTS WOULD BE PLACED IN THE PATROL CARS FOR THE SAME REASON. ",\nSales Order #: 2057139628\nRTD Screening Code: DOD
SYSTEM,1708039,AL,UNIV OF NORTH AL POLICE  HI_ED,6230,002648261,FLASHLIGHT,EA,2,9.870000000000001,A,2016-10-26 17:45:01,THESE KITS WOULD BE USED BY OUR DEPARTMENT ARMORERS FOR MAINTENANCE OF ALL OUR DEPARTMENT WEAPONS. ,\nSales Order #: 2057121556\nRTD Screening Code: DOD
SYSTEM,1713679,AL,UNIV OF NORTH AL POLICE  HI_ED,2310,DSVAN0000,VAN,EA,1,19229,A,2016-10-31 22:47:03,THIS VEHICLE WOULD BE USED BY OUR TRAINING DIVISION TO TRANSPORT OFFICERS TO TRAINING LOCATIONS AND OR TRAINING EQUIPMENT AND AIDS. ,Requested DTID is no longer in the inventory.
SYSTEM,1713681,AL,UNIV OF NORTH AL POLICE  HI_ED,6910,DSTRAINAI,TRAINING AIDS,EA,20,140,A,2016-10-31 22:51:29,ITEMS WOULD BE USED AT OUR LAW ENFORCEMENT TRAINING CENTER. THESE UNITS WOULD BE USED DURING FORCE ON FORCE TRAINING SCENARIOS WHERE BOTH SIDES COULD USE THEM TO GIVE THE REAL EFFECT OF TRAINING IN A SAFE MANNER. ,\nSales Order #: 2057470193\nRTD Screening Code: DOD
SYSTEM,1713781,AL,UNIV OF NORTH AL POLICE  HI_ED,2310,DSVAN0000,VAN,EA,1,249999,A,2016-11-01 00:42:30,WE WOULD LIKE TO USE THIS VEHICLE AS OUR COMMUNITY RESPONSE VEHICLE. WE WOULD USE IT TO MOVE PERSONNEL AND EQUIPMENT DURING COMMUNITY EVENTS OR EMERGENCY'S ON CAMPUS OR IN THE COMMUNITY. IT WILL ALSO COULD BE USED AS A MOBILE POLICE DEPARTMENT DURING EMERGENCIES. ,\nSales Order #: 2057469880\nRTD Screening Code: DOD
SYSTEM,1717305,AL,UNIV OF NORTH AL POLICE  HI_ED,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,5500,A,2016-11-04 14:30:45,"THIS ITEM TO BE USED DURING SPECIAL EVENTS TO MOVE EQUIPMENT, A TRAILER AND OFFICER.",Requested DTID is no longer in the inventory.
SYSTEM,1717301,AL,UNIV OF NORTH AL POLICE  HI_ED,6220,015804188,SPOTLIGHT,EA,10,503.90000000000003,A,2016-11-04 14:30:45,WE WOULD LIKE THESE ITEMS FOR OUR PATROL VEHICLE. THEY WOULD BE MOUNTED ON EACH VEHICLE FOR NIGHTTIME OPERATIONS. ,Requested DTID is no longer in the inventory.
SYSTEM,1723665,AL,UNIV OF NORTH AL POLICE  HI_ED,2320,015689961,"TRUCK,UTILITY",EA,1,10141,Q,2016-11-12 08:44:17,"WE WOULD LIKE TO USE THIS ITEM TO MOVE HANDICAP PERSON THROUGHOUT THE CAMPUS DURING SPECIAL EVENTS SUCH AS FOOTBALL GAMES, GRADUATIONS AND ANY SUCH EVENTS. ",\nSales Order #: 2058344487\nRTD Screening Code: DOD
SYSTEM,1755923,AL,UNIV OF NORTH AL POLICE  HI_ED,2320,011180793,"TRUCK,CARRYALL",EA,1,25447,A,2016-12-21 16:13:42,THIS VEHICLE WILL BE USED TO TRANSPORT OFFICES AND SUPPLIES TO TRAINING LOCATIONS. ,Requested DTID is no longer in the inventory.
SYSTEM,1687527,AL,WALKER COUNTY SHERIFF DEPT,2310,DSSEDAN00,SEDAN,EA,1,20000,A,2016-10-05 19:11:05,"TO BE UTILIZED AS COVERT VEHICLE IN DRUG INTERDICTION, AND DIGNITARY SECURITY DETAILS",Requested DTID is no longer in the inventory.
SYSTEM,1719241,AL,WINSTON COUNTY SHERIFF DEPT,7310,DSOVEN000,OVEN,EA,1,511,A,2016-11-07 10:51:41,"THIS ITEM WILL BE USED TO FEED LAW ENFORCEMENT AND SUPPORT PERSONNEL DURING EMERGENCY INCIDENTS, INCLEMENT WEATHER AND OVER NIGHT STAYS.",\nSales Order #: 2057948583\nRTD Screening Code: DOD
SYSTEM,1719242,AL,WINSTON COUNTY SHERIFF DEPT,4520,014789207,"HEATER,SPACE",EA,2,1338.98,A,2016-11-07 10:51:41,THESE ITEMS WILL BE USED IN THE WINTER MONTHS IN STORAGE BUILDINGS WHERE HUMVEES AND OTHER ROLLING STOCK ARE KEPT. THESE ITEMS NEED TO BE KEPT CLOSE TO OPERATING TEMPERATURE IN CASE AN EMERGENCY SHOULD ARISE AND TIME IS LIMITED. ,\nSales Order #: 2057948568\nRTD Screening Code: DOD
SYSTEM,1666541,AR,ARKADELPHIA POLICE DEPT,6545,016092699,MES COMBAT MEDIC-20,SE,4,5681.85,A,2016-09-15 01:36:58,"TO BE USED BY SPECIAL WEAPONS AND TACTICS MEDICS IN RENDERING MEDICAL AIDE IN EVENTS OF MASS CASUALTY, ACTIVE SHOOTER, ETC.",\nSales Order #: 2054032996\nRTD Screening Code: DOD
SYSTEM,1684823,AR,BELLA VISTA POLICE DEPT,2320,009260949,"TRUCK,CARGO",EA,1,10260,A,2016-10-03 15:26:29,THE VEHICLE COULD BE USED FOR MULTI-PURPOSES.   TO HAUL EQUIPMENT OR GEAR FOR PD SPONSORED EVENTS AND USE AS AN UNDER COVER VEHICLE FOR SURVEILLANCE AND NARCOTICS.,Requested DTID is no longer in the inventory.
SYSTEM,1716069,AR,BELLA VISTA POLICE DEPT,1940,DSBOAT000,SMALL CRAFT BOAT,EA,1,10000,A,2016-11-03 11:45:58,"THERE ARE SEVEN LAKES IN BELLA VISTA.   THE POLICE DEPARTMENT COULD UTILIZE THIS BOAT FOR RECUES, PATROLS AND ASSISTANCE TO RESIDENTS USING THE LAKES.   THE POLICE DEPARTMENT CURRENTLY HAS NO BOATS AND IS DEPENDENT UPON OTHER AGENCIES.",Requested DTID is no longer in the inventory.
SYSTEM,1717024,AR,BELLA VISTA POLICE DEPT,6230,015482037,FLASHLIGHT,EA,22,447.81,A,2016-11-04 09:05:14,THE POLICE DEPARTMENT CURRENTLY DOES NOT HAVE THIS FLASHLIGHT EQUIPMENT.   IT WOULD ASSIST PATROL OFFICERS IN DARK SITUATION TO PROVIDE A SAFER CONDITION.,Requested DTID is no longer in the inventory.
SYSTEM,1726941,AR,BELLA VISTA POLICE DEPT,6230,015523289,FLASHLIGHT,EA,22,867.47,A,2016-11-17 13:57:10,"THE FLASHLIGHTS WOULD BE UTILIZED BY PATROL OFFICERS DURING OPERATIONS, BUILDING SEARCHES, AND TRAINING.   CURRENTLY OUR PATROL RIFLES DO NOT HAVE FLASHLIGHTS.",Requested DTID is no longer in the inventory.
SYSTEM,1730835,AR,BELLA VISTA POLICE DEPT,2340,DSMULE000,MULE,EA,1,2000,A,2016-11-21 14:29:01,"THIS EQUIPMENT WOULD USE TO MOVE PERSONNEL AND EQUIPMENT AT POLICE SPONSORED COMMUNITY EVENTS, AND TO ASSIST PATROLLING THE NUMEROUS MILES OF HIKING AND BICYCLING TRAILS.",Requested DTID is no longer in the inventory.
SYSTEM,1733734,AR,BELLA VISTA POLICE DEPT,2320,DSPICKUP0,PICKUP,EA,1,25000,A,2016-11-23 16:36:53,"THIS VEHICLE WOULD BE ONLY USED BY THE BELLA VISTA POLICE DEPARTMENT TO MOVE EQUIPMENT AND GEAR TO TRAINING EVENTS (GUN RANGE QUAL, LESS LETHAL, PROJECT LIFE SAVER, SUSPECT SEARCH), AND TO BE USED TO MOVE EQUIPMENT TO COMMUNITY EVENTS HOSTED BY THE POLICE DEPARTMENT (NIGHT OUT, CITIZENS POLICE ACADEMY, PUBLIC SAFETY DAY), AND WOULD BE USED FOR UNDER COVER NARCOTICS OPERATION AND SURVEILLANCE, AND WOULD ALSO BE USED IN THE EVENT A CURRENT UNMARKED VEHICLE WENT DOWN FOR MAINTENANCE OR REPAIR.    ",Requested DTID is no longer in the inventory.
SYSTEM,1691139,AR,BENTON POLICE DEPT                 ,6515,015217976,"TOURNIQUET,NONPNEUM",EA,56,44.13,A,2016-10-11 14:26:59,THESE ITEMS WILL BE ISSUED TO OFFICERS OF THE BENTON POLICE DEPARTMENT TO PROVIDE AID TO THESE OFFICERS WHEN RESPONDING TO AND PROVIDED FIRST AID TREATMENT TO VICTIMS WHEN THE NEED ARISES.,Requested DTID is no longer in the inventory.
SYSTEM,1706746,AR,BENTON POLICE DEPT                 ,1385,016246489,"DETECTION KIT,EXPLOSIVE",EA,1,112122.8,A,2016-10-25 15:06:48,THIS ITEM WILL BE USED WHEN RESPONDING TO INCIDENTS THAT HAVE OR POTENTIALLY HAVE AN UNKNOWN SUBSTANCE ASSOCIATED WITH MAKING OR OBTAINING MATERIALS USED TO MAKE OR DEPLOY EXPLOSIVE DEVICES.  IT WILL PROVIDE THIS DEPARTMENT WITH THE ABILITY TO REACT ACCORDINGLY TO THE INCIDENT AND PROVIDE GREATER PROTECTION TO THE ITS CITIZENS AND OFFICERS.,\nSales Order #: 2057032925\nRTD Screening Code: DOD
SYSTEM,1743931,AR,BRYANT POLICE DEPT,5965,DSHHMISPE,"HAND, HEADSETS, MICS AND SPEAKERS",EA,4,24.89,A,2016-12-06 17:35:16,THESE WILL BE USED BY POLICE OFFICERS FOR THEIR HANDHELD RADIO TO GIVE THEM A REMOTE MIC SO THAT THEIR RADIO CAN STAY ON THEIR DUTY BELT.,Requested DTID is no longer in the inventory.
SYSTEM,1743932,AR,BRYANT POLICE DEPT,5965,DSHHMISPE,"HAND, HEADSETS, MICS AND SPEAKERS",EA,8,24.89,A,2016-12-06 17:35:16,THESE WILL BE USED BY POLICE OFFICERS FOR THEIR HANDHELD RADIO TO GIVE THEM A REMOTE MIC SO THAT THEIR RADIO CAN STAY ON THEIR DUTY BELT.  THESE WILL ALSO BE USED TO ALLOW OFFICERS TO HEAR IN CROWED AREAS AND EVENTS.,Requested DTID is no longer in the inventory.
SYSTEM,1743933,AR,BRYANT POLICE DEPT,5965,DSHHMISPE,"HAND, HEADSETS, MICS AND SPEAKERS",EA,3,24.89,A,2016-12-06 17:35:16,THESE WILL BE USED BY POLICE OFFICERS FOR THEIR HANDHELD RADIO TO GIVE THEM A REMOTE MIC SO THAT THEIR RADIO CAN STAY ON THEIR DUTY BELT.  THESE WILL ALSO BE USED TO ALLOW OFFICERS TO HEAR IN CROWED AREAS AND EVENTS.,Requested DTID is no longer in the inventory.
SYSTEM,1755181,AR,BRYANT POLICE DEPT,7830,016309972,"EXERCISE MACHINE,LEG PRESS",EA,1,1200,A,2016-12-20 14:57:52,TO BE USED FOR LAW ENFORCEMENT WORKOUT ROOM,Requested DTID is no longer in the inventory.
SYSTEM,1755180,AR,BRYANT POLICE DEPT,7830,015536003,SHOULDER PRESS,EA,1,1350,A,2016-12-20 14:57:52,TO BE USED FOR LAW ENFORCEMENT WORKOUT ROOM,Requested DTID is no longer in the inventory.
SYSTEM,1755179,AR,BRYANT POLICE DEPT,7830,012261704,NO ITEM NAME AVAILABLE,EA,1,1086,A,2016-12-20 14:57:52,TO BE USED FOR LAW ENFORCEMENT WORKOUT ROOM,Requested DTID is no longer in the inventory.
SYSTEM,1735778,AR,CRAWFORD COUNTY SHERIFF DEPT,6220,014834754,SPOTLIGHT,EA,4,537.67,A,2016-11-25 13:21:16,USE ON THE MRAP THAT WE HAVE BEEN AWARDED FOR SAFETY WHILE BACKING AND IN ADVERSE WEATHER,Requested DTID is no longer in the inventory.
SYSTEM,1755929,AR,CRAWFORD COUNTY SHERIFF DEPT,6220,014834754,SPOTLIGHT,EA,4,537.67,A,2016-12-21 16:59:27,WILL BE USED ON OUR MRAP FOR ILLUMINATION IN TACTICAL SITUATIONS,\nSales Order #: 2061173231\nRTD Screening Code: DOD
SYSTEM,1733733,AR,ELKINS POLICE DEPARTMENT,4240,014926807,"PROTECTOR,HEARING",PG,13,335.25,A,2016-11-23 16:20:29,TO BE USED BY OUR OFFICERS WHILE ON OUR SHOOTING RANGE FOR EAR PROTECTION AND OFFICER SAFETY. ,Requested DTID is no longer in the inventory.
SYSTEM,1690639,AR,HELENA WEST HELENA POLICE DEPT,8465,015158615,FIELD PACK,EA,28,548.59,A,2016-10-10 19:30:24,DUTY AND PATROL PACKS FOR ON DUTY PATROL OFFICERS TO CARRY EQUIPMENT AND TO BE PREPARED FOR IMMEDIATE DEPLOYMENT OF THE EQUIPMENT IN TACTICAL SITUATIONS,Requested DTID is no longer in the inventory.
SYSTEM,1690640,AR,HELENA WEST HELENA POLICE DEPT,8465,015158615,FIELD PACK,EA,3,548.59,A,2016-10-10 19:30:24,DUTY AND PATROL PACKS FOR ON DUTY PATROL OFFICERS TO CARRY EQUIPMENT AND TO BE PREPARED FOR IMMEDIATE DEPLOYMENT OF THE EQUIPMENT IN TACTICAL SITUATIONS,Requested DTID is no longer in the inventory.
SYSTEM,1719388,AR,IZARD COUNTY SHERIFF DEPT,7125,DSLOCKER2,"LOCKER, STORAGE",EA,4,250,A,2016-11-07 12:35:04,TO STORE EVIDENCE AND SEIZED PROPERTY SECURELY TO MAINTAIN A CHAIN OF CUSTODY FOR COURT. ,NULL
SYSTEM,1719428,AR,IZARD COUNTY SHERIFF DEPT,7125,DSLOCKER2,"LOCKER, STORAGE",EA,2,200,A,2016-11-07 13:35:58,FOR LAWENFORCEMENT USE ONLY TO STORE EVIDENCE AND PROPERTY TO MAINTAIN CHAIN OF CUSTODY,\nSales Order #: 2057937485\nRTD Screening Code: DOD
SYSTEM,1719427,AR,IZARD COUNTY SHERIFF DEPT,7125,DSLOCKER2,"LOCKER, STORAGE",EA,2,200,A,2016-11-07 13:35:58,FOR LAWENFORCEMENT USE ONLY TO STORE EVIDENCE AND PROPERTY TO MAINTAIN CHAIN OF CUSTODY,\nSales Order #: 2057934230\nRTD Screening Code: DOD
SYSTEM,1719426,AR,IZARD COUNTY SHERIFF DEPT,7125,DSLOCKER2,"LOCKER, STORAGE",EA,2,200,A,2016-11-07 13:35:58,FOR LAWENFORCEMENT USE ONLY TO STORE PROPERTY AND EVIDENCE TO MAINTAIN CHAIN OF CUSTODY,\nSales Order #: 2057944044\nRTD Screening Code: DOD
SYSTEM,1719425,AR,IZARD COUNTY SHERIFF DEPT,7125,DSCABINSH,"CABINETS, LOCKERS, BINS, AND SHELVING",EA,2,256.25,A,2016-11-07 13:35:58,FOR LAWENFORCEMENT PURPOSE ONLY TO STORE TOOLS TO WORK ON POLICE CARS,\nSales Order #: 2057933504\nRTD Screening Code: DOD
SYSTEM,1689299,AR,JACKSONVILLE POLICE DEPT,8465,015158615,FIELD PACK,EA,80,548.59,A,2016-10-07 17:23:17,"TO ISSUE TO EACH OFFICER TO CARRY AS A GO BAG FOR THEIR DAY TO DAY DUTY GEAR, EMERGENCY DEPLOYMENT AND HYDRATION ",Requested DTID is no longer in the inventory.
SYSTEM,1756630,AR,LONOKE COUNTY SHERIFFS OFFICE,7920,008239772,"TOWEL,PAPER",MX,6,66.69,A,2016-12-22 12:40:39,WILL USE THE PAPER TOWELS AT THE SHERIFF'S OFFICE. ALSO IN THE DETENTION CENTER AND THE SHERIFF'S MAINTENANCE SHOP.,\nSales Order #: 2061182634\nRTD Screening Code: DOD
SYSTEM,1666294,AR,LOWELL POLICE DEPT,2530,015546621,"WHEEL,PNEUMATIC TIRE",AY,8,6037,A,2016-09-14 16:35:26,REPLACE TIRES ON TWO HUMVEES THAT WE CURRENTLY HAVE IN INVENTORY THAT ARE GETTING WORN.,\nSales Order #: 2054031390\nRTD Screening Code: DOD
SYSTEM,1687552,AR,NORTH LITTLE ROCK POLICE DEPT,2310,DSSEDAN00,SEDAN,EA,1,20000,A,2016-10-05 21:02:27,FOR LAW ENFORCEMENT USE IN SCHOOL RESOURCE OFFICER POSITIONS AND TRANSPORTATION OF OFFICERS AND EQUIPMENT.,Requested DTID is no longer in the inventory.
SYSTEM,1714602,AR,NORTH LITTLE ROCK POLICE DEPT,6545,015377904,"KIT,COMBAT CASEVAC",KT,4,2952.7400000000002,A,2016-11-02 00:11:41,FOR LAW ENFORCEMENT USE IN TREATMENT OF CASUALTIES AT INCIDENT SCENES AND INCIDENTS OF NATURAL DISASTER.,Requested DTID is no longer in the inventory.
SYSTEM,1692419,AR,OZARK POLICE DEPARTMENT,7125,DSLOCKER2,"LOCKER, STORAGE",EA,2,250,A,2016-10-12 15:26:34,"OUR DEPARTMENT IS IN NEED TO LOCKERS. THESE WILL BE USED FOR EVIDENCE STORAGE, PERSONAL LOCKERS FOR POLICE OFFICERS, AND LOCKER ROOM STORAGE. CURRENTLY WE DO NOT HAVE FUNDING IN THE BUDGET TO PURCHASE THESE ITEMS.",\nSales Order #: 2056063237\nRTD Screening Code: DOD
SYSTEM,1692418,AR,OZARK POLICE DEPARTMENT,7125,DSLOCKER2,"LOCKER, STORAGE",EA,4,250,A,2016-10-12 15:26:34,"OUR DEPARTMENT IS IN NEED TO LOCKERS. THESE WILL BE USED FOR EVIDENCE STORAGE, PERSONAL LOCKERS FOR POLICE OFFICERS, AND LOCKER ROOM STORAGE. CURRENTLY WE DO NOT HAVE FUNDING IN THE BUDGET TO PURCHASE THESE ITEMS.",\nSales Order #: 2056063235\nRTD Screening Code: DOD
SYSTEM,1719562,AR,PHILLIPS COUNTY SHERIFF DEPT       ,7110,DSSAFE000,SAFE,EA,1,100,A,2016-11-07 16:23:26,"THE PHILLIPS COUNTY SHERIFF'S DEPARTMENT WOULD USE THIS PIECE EQUIPTMENT TO STORE PETTY CASH AND CHECK BOOKS FOR THE SHERIFF'S DEPARTMENT OUR CURRENT SAFE, THE HANDLE TO OPEN SAFE BROKE OFF AND WE CANNOT GET INTO THE SAFE, WE CURRENTLY HAVE SEVEN HUNDREND DOLLARS  PETTY IN THERE.",Requested DTID is no longer in the inventory.
SYSTEM,1719566,AR,PHILLIPS COUNTY SHERIFF DEPT       ,7125,DSLOCKER2,"LOCKER, STORAGE",EA,1,200,A,2016-11-07 16:35:03,"THE PHILLIPS COUNTY SHERIFF'S DEPARTMENT WOULD USE THESE ITEMS FOR STORAGE OF EVIDENCE, AND PROPERTY UNDER LOCK AND KEY.",Requested DTID is no longer in the inventory.
SYSTEM,1719567,AR,PHILLIPS COUNTY SHERIFF DEPT       ,7125,DSLOCKER2,"LOCKER, STORAGE",EA,1,200,A,2016-11-07 16:35:03,"THE PHILLIPS COUNTY SHERIFF'S DEPARTMENT WOULD USE THESE ITEMS FOR STORAGE OF EVIDENCE, AND PROPERTY UNDER LOCK AND KEY.",Requested DTID is no longer in the inventory.
SYSTEM,1719565,AR,PHILLIPS COUNTY SHERIFF DEPT       ,7830,016133660,"CONSOLE,SPIN BIKE",EA,1,1000,A,2016-11-07 16:35:03,"THE PHILLIPS COUNTY SHERIFF'S DEPARTMENT WOULD USE THIS PIECE OF EQUIPMENT TO GO ALONG WITH OTHER EXERCISE EQUIPMENT TO MAINTAIN A PLACE GYM TYPE OF LOCATION AT THE JAIL, WHERE ALL PHILLIPS COUNTY DEPUTIES AND STAFF CAN HAVE A PLAE TO WORK OUT AND MAINTAIN SO TYPE OF LEVEL OF FITNESS,, TO CUT DOWN ON INSURANCE CLAIMS.",\nSales Order #: 2058126364\nRTD Screening Code: DOD
SYSTEM,1719436,AR,PRAIRIE COUNTY SHERIFF DEPT        ,7125,DSLOCKER2,"LOCKER, STORAGE",EA,2,200,A,2016-11-07 13:48:02,LOCKERS WILL BE USED FOR DEPUTIES TO TEMPORARILY STORE EVIDENCE AND CASE FILES UNTIL EACH CAN BE LOGGED INTO MAIN EVIDENCE AND FILE STORAGE.,\nSales Order #: 2057934228\nRTD Screening Code: DOD
SYSTEM,1663543,AR,PRAIRIE GROVE POLICE DEPT,7025,015647988,FINGERPRINT SCANNER,EA,4,1623.9,A,2016-09-12 22:25:34,THE FINGERPRINT SCANNERS WILL BE UTILIZED BY THE SCHOOL RESOURCE OFFICER FOR CREATING CHILD ID CARDS. THE SCANNERS CAN ALSO BE UTILIZED BY THE POLICE DEPARTMENT FOR CREATING POLICE FINGERPRINT ID CARDS FOR OFFICERS.,\nSales Order #: 2053702709\nRTD Screening Code: DOD
SYSTEM,1684056,AR,PRAIRIE GROVE POLICE DEPT,6515,DSDEFIBRI,DEFIBRULATOR,EA,1,1973,A,2016-10-01 18:24:05,DEFIBRUTATOR WILL BE PLACED IN PATROL UNITS FOR OFFICERS TO USE IN SITUATIONS THAT REQUIRE A DEFIBRULATOR. THE DEFIBRULATOR'S WILL ALSO BE UTILIZED DURING SPECIAL ASSIGNMENTS WHERE LARGE NUMBERS OF PEOPLE WILL BE PRESENT IN CASE OF A MEDICAL EMERGENCY SITUATION.,\nSales Order #: 2055356815\nRTD Screening Code: DOD
SYSTEM,1684058,AR,PRAIRIE GROVE POLICE DEPT,6515,DSDEFIBRI,DEFIBRULATOR,EA,1,1605.21,A,2016-10-01 18:24:05,DEFIBRUTATOR WILL BE PLACED IN PATROL UNITS FOR OFFICERS TO USE IN SITUATIONS THAT REQUIRE A DEFIBRULATOR. THE DEFIBRULATOR'S WILL ALSO BE UTILIZED DURING SPECIAL ASSIGNMENTS WHERE LARGE NUMBERS OF PEOPLE WILL BE PRESENT IN CASE OF A MEDICAL EMERGENCY SITUATION.,\nSales Order #: 2055355412\nRTD Screening Code: DOD
SYSTEM,1684059,AR,PRAIRIE GROVE POLICE DEPT,6515,DSDEFIBRI,DEFIBRULATOR,EA,1,1605.21,A,2016-10-01 18:24:05,DEFIBRUTATOR WILL BE PLACED IN PATROL UNITS FOR OFFICERS TO USE IN SITUATIONS THAT REQUIRE A DEFIBRULATOR. THE DEFIBRULATOR'S WILL ALSO BE UTILIZED DURING SPECIAL ASSIGNMENTS WHERE LARGE NUMBERS OF PEOPLE WILL BE PRESENT IN CASE OF A MEDICAL EMERGENCY SITUATION.,\nSales Order #: 2055356814\nRTD Screening Code: DOD
SYSTEM,1684060,AR,PRAIRIE GROVE POLICE DEPT,6515,DSDEFIBRI,DEFIBRULATOR,EA,1,1973,A,2016-10-01 18:24:05,DEFIBRUTATOR WILL BE PLACED IN PATROL UNITS FOR OFFICERS TO USE IN SITUATIONS THAT REQUIRE A DEFIBRULATOR. THE DEFIBRULATOR'S WILL ALSO BE UTILIZED DURING SPECIAL ASSIGNMENTS WHERE LARGE NUMBERS OF PEOPLE WILL BE PRESENT IN CASE OF A MEDICAL EMERGENCY SITUATION.,\nSales Order #: 2055353777\nRTD Screening Code: DOD
SYSTEM,1684062,AR,PRAIRIE GROVE POLICE DEPT,8465,014456274,MODULAR SLEEP SYSTE,EA,7,263.05,A,2016-10-01 18:24:05,THE SLEEP SYSTEMS WILL BE UTILIZED FOR EMERGENCY SITUATIONS THAT REQUIRE OFFICERS TO TRAVEL AND SLEEP IN OUTSIDE CONDITIONS. THE SLEEP SYSTEMS WILL BE UTILIZED FOR THE POLICE DEPARTMENT EMERGENCY POLICE RESPONSE VEHICLES WHEN NEEDED TO HELP OUT OTHER AGENCIES IN DISASTER SITUATIONS THAT REQUIRE THE OFFICERS TO SLEEP OUTSIDE.,\nSales Order #: 2055353757\nRTD Screening Code: DOD
