Cancelled By,State,Station Name (LEA),Item Name,UI,Quantity,Acquisition Value,Date Requested,Reason Cancelled
LESOHQ,CO,GREELEY POLICE DEPT,"SIGHT,NIGHT VISION SNIPERSCOPE",EA,1,5000,2018-09-28 10:33:13,CANCELLED: At this time the LESO will not approve any Night Vision or Optics that has been turned in by a LESO customer (meaning DTIDs that start with 2YT) or with a condition code of H without the acknowledgement from the requesting agency stating they have contacted the site that the property is located at to confirm condition.
LESOHQ,CO,GREELEY POLICE DEPT,"SIGHT,NIGHT VISION SNIPERSCOPE",EA,1,5000,2018-09-28 10:33:13,CANCELLED: At this time the LESO will not approve any Night Vision or Optics that has been turned in by a LESO customer (meaning DTIDs that start with 2YT) or with a condition code of H without the acknowledgement from the requesting agency stating they have contacted the site that the property is located at to confirm condition.
LESOHQ,CO,GREELEY POLICE DEPT,"UTILITY VEHICLE,OFF ROAD",EA,4,32000,2018-09-06 11:44:00.000001,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,CO,GREELEY POLICE DEPT,"ILLUMINATOR,INTEGRATED,SMALL ARMS",EA,8,2519.35,2018-08-17 19:49:19.000004,CANCELLED: At this time the LESO will not approve any Night Vision or Optics that has been turned in by a LESO customer (meaning DTIDs that start with 2YT) or with a condition code of H without the acknowledgement from the requesting agency stating they have contacted the site that the property is located at to confirm condition.
LESOHQ,CO,GREELEY POLICE DEPT,"IMAGE INTENSIFIER,NIGHT VISION",EA,4,6392,2018-08-05 01:02:46.000003,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,CO,GREELEY POLICE DEPT,"IMAGE INTENSIFIER,NIGHT VISION",EA,10,6800,2018-08-27 14:51:00,CANCELLED: At this time the LESO will not approve any Night Vision or Optics that has been turned in by a LESO customer (meaning DTIDs that start with 2YT) or with a condition code of H without the acknowledgement from the requesting agency stating they have contacted the site that the property is located at to confirm condition.
LESOHQ,CO,GREELEY POLICE DEPT,SEDAN,EA,1,17500,2018-08-04 11:13:45.999998,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,CO,LA PLATA COUNTY SHERIFFS OFFICE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2018-07-22 22:30:36.999997,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,CO,LA PLATA COUNTY SHERIFFS OFFICE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2018-07-22 22:30:36.999997,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,CO,LA PLATA COUNTY SHERIFFS OFFICE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2018-07-22 22:30:36.999997,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,CO,LAKEWOOD POLICE DEPT,"SPECTACLE KIT,INTER",EA,25,50.42,2018-09-04 17:48:34.000001,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,CO,LAKEWOOD POLICE DEPT,"VIEWER,INFRARED",EA,4,19038.32,2018-09-04 17:48:34.000001,CANCELLED: At this time the LESO will not approve any Night Vision or Optics that has been turned in by a LESO customer (meaning DTIDs that start with 2YT) or with a condition code of H without the acknowledgement from the requesting agency stating they have contacted the site that the property is located at to confirm condition.
LESOHQ,CO,LOCHBUIE POLICE DEPT,TRAILER,EA,1,8000,2018-09-05 01:01:40.000002,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,CO,MONUMENT POLICE DEPT,MULE,EA,1,4473.5,2018-06-30 00:04:44.999999,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,CO,SEDGWICK COUNTY SHERIFF OFFICE,THERMAL IMAGING SYSTEM,EA,1,13265.94,2018-09-19 13:02:00.000004,CANCELLED: At this time the LESO will not approve any Night Vision or Optics that has been turned in by a LESO customer (meaning DTIDs that start with 2YT) or with a condition code of H without the acknowledgement from the requesting agency stating they have contacted the site that the property is located at to confirm condition.
LESOHQ,CO,SEDGWICK COUNTY SHERIFF OFFICE,"VIEWER,NIGHT VISION",EA,2,729387,2018-09-25 15:25:17.999996,"POC:  Your agency cannot be approved for property, as your agency does not have a Station Contact registered user in LESO FEPMIS. Please contact your State Coordinators office."
LESOHQ,CO,YUMA COUNTY SHERIFF OFFICE,"HAND TOOLS< EDGED, NONPOWERED",LT,1,1000,2018-09-20 16:57:24.000002,CANCELLED: LESO HQ is unable to approved property that has a Unit of Issue LT. LESO has no control of what items are in the Lot.
LESOHQ,CO,YUMA COUNTY SHERIFF OFFICE,TRAILER,EA,1,8000,2018-09-05 02:48:35.999997,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,CT,BRIDGEPORT POLICE DEPARTMENT,"TRUCK,UTILITY",EA,1,192513,2018-08-23 12:22:54.000002,ALLOCATION: Agency is at their allocation limit
LESOHQ,CT,CT STATE POLICE,"CARRIER, ENTRENCHING",EA,14,19.8,2018-07-25 13:59:48.999998,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,CT,CT STATE POLICE,"TROUSERS,EXTREME CO",EA,9,106.44,2018-07-25 13:59:48.999998,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,CT,CT STATE POLICE,"SHOVEL,HAND",EA,3,19.8,2018-07-25 14:54:37.999996,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,CT,CT STATE POLICE,"AX,SINGLE BIT",EA,11,34.57,2018-07-25 13:59:48.999998,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,CT,CT STATE POLICE,"TOOL KIT,REPAIRMAN'S,SMALL ARMS",KT,1,1800,2018-07-25 13:59:48.999998,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,CT,NEW BRITAIN POLICE DEPT,"BAG,SAND",HD,400,219.76,2018-08-31 07:58:52,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,CT,WILLIMANTIC POLICE DEPT,MULE,EA,1,9200,2018-08-20 16:34:51.000004,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,CT,WILLIMANTIC POLICE DEPT,"TRACTOR,WHEELED,WAREHOUSE",EA,1,9899,2018-07-24 07:59:13.999998,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,DE,LAUREL POLICE DEPTMENT,PRINTER,EA,4,1456,2018-07-26 23:11:01,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,FL,BREVARD COUNTY SHERIFF'S OFFICE,"CONNECTING LINK,RIGID",EA,4,665,2018-07-03 09:42:42.000002,Cancelled by customer / manager request
LESOHQ,FL,BREVARD COUNTY SHERIFF'S OFFICE,"BEARING,BALL,ANNULAR",EA,3,1383,2018-08-02 11:28:15.000001,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,FL,BREVARD COUNTY SHERIFF'S OFFICE,"TANK,FUEL,AIRCRAFT",EA,1,11552.39,2018-07-14 07:29:03.000002,QTY no longer available. -DSMITH
LESOHQ,FL,BREVARD COUNTY SHERIFF'S OFFICE,"BEARING,BALL,ANNULAR",EA,3,1383,2018-08-02 11:28:15.000001,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,FL,BREVARD COUNTY SHERIFF'S OFFICE,"BEARING,BALL,ANNULAR",EA,4,1383,2018-08-02 11:28:15.000001,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,FL,BREVARD COUNTY SHERIFF'S OFFICE,"HOUSING ASSY,MECHAN",EA,4,47342,2018-07-03 09:42:42.000002,Cancelled by customer / manager request
LESOHQ,FL,BREVARD COUNTY SHERIFF'S OFFICE,"HOUSING,BEARING UNIT",EA,6,605,2018-07-04 07:36:12.000004,Cancelled by customer / manager request
LESOHQ,FL,BREVARD COUNTY SHERIFF'S OFFICE,"PUMP,ROTARY",EA,3,4531,2018-07-14 07:18:55.999999,QTY no longer available. -DSMITH
LESOHQ,FL,BREVARD COUNTY SHERIFF'S OFFICE,"LEVER ASSY,IDLER",EA,4,173,2018-07-03 09:42:42.000002,Cancelled by customer / manager request
LESOHQ,FL,BREVARD COUNTY SHERIFF'S OFFICE,"STABILIZER,VERTICAL",EA,2,9686,2018-07-03 09:42:42.000002,Cancelled by customer / manager request
LESOHQ,FL,CALHOUN COUNTY SHERIFF OFFICE,"TRUCK,UTILITY",EA,1,192513,2018-08-23 16:41:00.000001,PAPERWORK: Agency does not have approved Armored paperwork.  Please contact State Coordinator for guidance.
LESOHQ,FL,DAVENPORT POLICE DEPT,VAN,EA,1,17000,2018-08-14 17:20:57.999998,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,FL,DAVENPORT POLICE DEPT,TRUCK TRACTOR,EA,1,70832,2018-08-14 14:51:51.000002,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,FL,DEFUNIAK SPRINGS POLICE DEPT,VAN,EA,1,17000,2018-08-14 14:35:36.000004,RECEIPTS: Your Agency has overdue pending receipt(s) in FEPMIS. Please receipt for property prior to placing new requisitions.
LESOHQ,FL,DEFUNIAK SPRINGS POLICE DEPT,VAN,EA,1,17000,2018-08-14 22:38:29,RECEIPTS: Your Agency has overdue pending receipt(s) in FEPMIS. Please receipt for property prior to placing new requisitions.
LESOHQ,FL,FLAGLER COUNTY SHERIFF'S OFFICE,"TRUCK,UTILITY",EA,1,192513,2018-08-23 16:59:13.000004,PAPERWORK: Agency does not have approved Armored paperwork.  Please contact State Coordinator for guidance
LESOHQ,FL,FLORIDA INTERNATIONAL UNIV PD HI_ED,"PROJECTOR, COMPUTER SCREEN",EA,2,1800,2018-07-31 09:11:25.999999,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,FL,FLORIDA INTERNATIONAL UNIV PD HI_ED,"PROJECTOR, COMPUTER SCREEN",EA,1,1800,2018-07-31 09:11:25.999999,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,FL,FRUITLAND PARK POLICE DEPTMENT,"REFLECTOR SET,HIGHWAY WARNING,TRIANGULAR",SE,100,17.6,2018-08-07 15:08:20.999999,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,FL,HOLLYWOOD POLICE DEPTMENT,"MONITOR, COMPUTER",EA,7,258.76,2018-09-27 22:27:42.000002,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,FL,HOLLYWOOD POLICE DEPTMENT,"MONITOR, COMPUTER",EA,14,258.76,2018-09-27 22:27:42.000002,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,FL,HOLLYWOOD POLICE DEPTMENT,"MONITOR, COMPUTER",EA,5,258.76,2018-09-27 22:27:42.000002,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,FL,HOLLYWOOD POLICE DEPTMENT,"MONITOR, COMPUTER",EA,11,258.76,2018-09-27 22:27:42.000002,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,FL,HOLMES COUNTY SHERIFF DEPT,LAPTOP COMPUTER,EA,10,2854.99,2018-08-10 15:07:07.999999,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,FL,HOLMES COUNTY SHERIFF DEPT,"SIGHT,HOLOGRAP,SPEC",EA,6,182,2018-07-08 23:23:26.000001,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,FL,HOLMES COUNTY SHERIFF DEPT,"TOURNIQUET,NONPNEUM",EA,15,37.79,2018-08-20 09:02:58.000001,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,FL,INDIAN RIVER SHERIFFS OFFICE,"STABILIZER,VERTICAL",EA,2,9686,2018-07-03 17:45:09,Cancelled by customer / manager request
LESOHQ,FL,JUNO BEACH POLICE DEPARTMENT,"FIRST AID KIT,INDIV",EA,30,222.79,2018-08-20 13:56:46.999997,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,FL,JUNO BEACH POLICE DEPARTMENT,HANDHELD DEVICE,EA,5,603.77,2018-08-21 10:47:42.999996,CANCELLED: Per a DLA directive these devices cannot be reutilized as they have been found to contain personal sensitive data.
LESOHQ,FL,JUNO BEACH POLICE DEPARTMENT,"FIRST AID KIT,INDIV",EA,30,222.79,2018-08-20 15:15:38.000002,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,FL,JUPITER ISLAND PUBLIC SAFETY DEPT,"REFLECTOR SET,HIGHWAY WARNING,TRIANGULAR",SE,30,17.6,2018-08-14 11:08:23.000001,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,FL,LAKELAND POLICE DEPT               ,"TRUCK,UTILITY",EA,1,192513,2018-08-14 10:16:46.000001,PAPERWORK: Agency does not have approved Armored paperwork.  Please contact State Coordinator for guidance.
LESOHQ,FL,LAWTEY POLICE DEPT,KNEE PADS,PR,10,25,2018-08-28 08:26:25.999999,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,FL,LAWTEY POLICE DEPT,ELBOW PADS,PR,10,25,2018-08-28 08:26:25.999999,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,FL,MARION COUNTY SHERIFF DEPT,"TRUCK,UTILITY",EA,1,192513,2018-08-14 12:30:23.999999,PAPERWORK; Agency does not have approve Armored paperwork.  Please contact State Coordinator for guidance
LESOHQ,FL,MARION COUNTY SHERIFF DEPT,"TRUCK,UTILITY",EA,1,46983,2018-08-07 13:34:26,PAPERWORK: Agency does not have approved Armored paperwork on file with the LESO.  Please contact State Coordinator for guidance
LESOHQ,FL,MARTIN COUNTY SHERIFF DEPT,"CONNECTING LINK,RIGID",EA,10,665,2018-07-03 10:06:11.999998,Cancelled by customer / manager request
LESOHQ,FL,MARTIN COUNTY SHERIFF DEPT,"CONNECTING LINK,RIGID",EA,1,884,2018-07-03 09:07:49.999999,Cancelled by customer / manager request
LESOHQ,FL,MELBOURNE INTL AIRPORT LEA,FATS 5 SYSTEM,EA,1,60000,2018-09-07 15:11:09.999998,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,FL,MOUNT DORA POLICE DEPT,"MONITOR, COMPUTER",EA,14,258.76,2018-09-27 18:41:51,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,FL,MOUNT DORA POLICE DEPT,"FIRST AID KIT,INDIV",EA,50,222.79,2018-08-21 10:48:25.999998,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,FL,ORANGE COUNTY SHERIFF DEPT,"MAGAZINE,CARTRIDGE",EA,506,13.69,2018-07-10 08:23:03.000002,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,FL,ORANGE COUNTY SHERIFF DEPT,"MAGAZINE,CARTRIDGE",EA,469,13.69,2018-07-10 08:23:02,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,FL,PALM BAY POLICE DEPT,"VAN, COMMERCIAL",EA,1,19549,2018-08-08 14:53:42,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,FL,PALM BEACH COUNTY SHERIFF OFFICE,"SIGHT,REFLEX",EA,1,450,2018-07-12 08:25:11.999997,CANCELLED: At this time the LESO will not approve any Night Vision or Optics (meaning DTIDs that start with 2YT) that has been turned in by a LESO customer without the acknowledgement from the requesting agency stating they have contacted the site that the property is located at to confirm condition.
LESOHQ,FL,PALM BEACH COUNTY SHERIFF OFFICE,"SIGHT,REFLEX",EA,1,335,2018-07-12 08:25:11.999997,CANCELLED: At this time the LESO will not approve any Night Vision or Optics (meaning DTIDs that start with 2YT) that has been turned in by a LESO customer without the acknowledgement from the requesting agency stating they have contacted the site that the property is located at to confirm condition.
