Cancelled By,RTD Ref,State,Station Name (LEA),FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,Demil Code,Date Requested,Justification,Reason Cancelled
STATE,1823167,NJ,BOGOTA POLICE DEPT,8470,015386502,"VEST PART,SMALL ARMS PROTECTIVE BODY ARM",EA,10,298,D,2017-04-06 05:35:51,"THE BOGOTA POLICE DEPARTMENT WILL USE THESE VESTS TO CARRY OUR NEWLY PURCHASED HARD BODY ARMOR PLATES WHICH WILL BE USED DURING ACTIVE SHOOTER INCIDENTS, EXECUTION OF HIGH RISK WARRANTS AND ALL ARMED ENCOUNTERS..",Rejected by EDP0815.  Comments: As per DLA this item is not being released to LEA's due to military reutilization rules..
STATE,1841137,NJ,CLIFTON POLICE DEPT,7240,000893827,"CAN,MILITARY",EA,35,19.05,A,2017-04-26 12:26:08,CANS NEEDED IN THE EVENT THERE IS AN EMERGENCY SITUATION.  CANS WILL BE USED FOR THE CLIFTON NJ POLICE DEPARTMENT,Rejected by EDP0815.  Comments: Need better justification..
STATE,1841135,NJ,CLIFTON POLICE DEPT,8415,003761734,"PARKA,EXTREME COLD",EA,30,101.85000000000001,A,2017-04-26 12:26:08,PARKAS NEEDED FOR COLD WEATHER FOR OFFICERS IN THE POLICE ACADEMY FOR THE CLIFTON POLICE DEPARTMENT.,Rejected by EDP0815.  Comments: Need better justification..
STATE,1841136,NJ,CLIFTON POLICE DEPT,8415,003761710,"PARKA,EXTREME COLD",EA,35,101.85000000000001,A,2017-04-26 12:26:08,PARKAS NEEDED FOR COLD WEATHER FOR OFFICERS IN THE POLICE ACADEMY FOR THE CLIFTON POLICE DEPARTMENT,Rejected by EDP0815.  Comments: Need better justification..
STATE,1836214,NJ,DEAL POLICE DEPT,2320,014133739,"TRUCK,UTILITY",EA,1,192513,C,2017-04-18 09:36:54,"LEA IS REQUESTING UAH FOR ASSISTANCE WITH RESPONSES TO BOMB THREATS, SEVERE WEATHER EMERGENCIES, AND OTHER HAZARDOUS CONDITIONS.  LEA HAS BEEN APPROVED FOR UAH ACQUISITION.",Rejected by ERA00320.  Comments: need better justification..
STATE,1829379,NJ,FAIRVIEW POLICE DEPARTMENT,6730,DSOVERHEA,OVERHEAD PROJECTOR,EA,1,1500,A,2017-04-14 17:16:19,TO BE USED BY THIS LEA TO PROJECT TRAINING TO LARGE GROUPS FOR LEA AND HOMELAND SECURITY MISSIONS.,Rejected by ERA00320.  Comments: GSA cycle.
STATE,1836491,NJ,JACKSON POLICE DEPT,7830,DSRECGYME,RECREATIONAL AND GYMNASTIC EQUIPMENT,EA,4,82.56,A,2017-04-18 16:29:09,"TO BE USED BY THIS LEA TO SUPPORT MEMBERS OF THIS LEA DURING FIELD OPERATIONS RELATED TO HOMELAND SECURITY, DISASTER RELIEF AND NARCOTICS INVESTIGATIONS. ",Rejected by EDP0815.  Comments: Need better justification..
STATE,1843022,NJ,JACKSON POLICE DEPT,4210,004069615,"TRUCK,FIRE FIGHTING",EA,1,599187,A,2017-04-28 18:09:17,"TO BE USED BY THIS LEA, BY MEMBERS OF THIS LEA THAT ARE CROSS TRAINED IN FIRE SUPRESSION. SPECIFICALLY TO DEPLOYED TO SURPRESS FIRES IN LOCATIONS WHERE POSSIBLE HOMELAND SECURITY THREATS, ACTIVE SHOOTERS OR NATURAL DISASTERS ARE A THREAT TO THE CITIZENS OF THIS AGENCY'S JURISDICTION.   ",Rejected by EDP0815.  Comments: As per DLA fire fighting  vehicles are not being released to LEA's via the 1033 Program..
STATE,1847345,NJ,JACKSON POLICE DEPT,6515,015196136,"CABINET,DEFIBRILLAT",EA,5,150,A,2017-05-05 06:37:09,"TO BE USED BY THIS LEA TO HOUSE MEDICAL SUPPLIES IN VARIOUS LOCATIONS. SAID ITEMS WOULD BE READILY ACCESSIBLE TO ALL MEMBERS OF THE AGENCY, AS WELL AS MEMBERS OF THE PUBLIC ATTENDING EVENTS HELD IN AGENCY BUILDINGS. ",Rejected by EDP0815.  Comments: Cannot obtain items via the Program with the intent that it will be readily available for use by anyone other than the acquiring LEA's LEO's and employees..
STATE,1815644,NJ,JACKSON POLICE DEPT,2320,013543385,"TRUCK,CARGO",EA,1,104626,A,2017-03-29 09:57:38,"TO BE USED BY THIS LEA TO TRANSPORT OFFICERS TO AND FROM VARIOUS TRAINING ASSIGNMENTS, UNDERCOVER AND CLANDESTINE HOMELAND SECURITY OPERATIONS, AS WELL AS NATURAL DISASTER RESPONSE AND EVACUATIONS. ",Rejected by EDP0815.  Comments: In GSA Cycle..
STATE,1826504,NJ,LACEY TOWNSHIP POLICE DEPT,2320,011077155,"TRUCK,UTILITY",EA,1,41061,Q,2017-04-11 09:09:10,THIS VEHICLE WILL BE UTILIZED DURING SEVERE STORMS AND FLOODING THAT TAKES PLACE FREQUENTLY AT OUR LAGOON FRONT HOMES. IT WILL ALSO BE USED OFF ROAD AS OUR TOWNSHIP IS APPROXIMATELY 60 SQUARE MILES OF WOODS.,Rejected by ERA00320.  Comments: Need EOV approval and better justification..
STATE,1826505,NJ,LACEY TOWNSHIP POLICE DEPT,2320,011077156,"TRUCK,UTILITY",EA,1,43376,Q,2017-04-11 09:09:10,THIS VEHICLE WILL BE UTILIZED DURING SEVERE STORMS AND FLOODED AREA THAT OCCUR FREQUENTLY AT THE LAGOON FRONT HOMES. THIS VEHICLE WILL ALSO BE USED OFF ROAD AS OUR TOWNSHIP IS APPROXIMATELY 60 SQUARE MILES.,Rejected by ERA00320.  Comments: Need better justification.  to be use by LEA..
STATE,1826576,NJ,LACEY TOWNSHIP POLICE DEPT,2320,011077155,"TRUCK,UTILITY",EA,1,41061,Q,2017-04-11 10:51:41,THIS VEHICLE WILL BE USED BY LEA FOR THE PURPOSES OF HIGH WATER RESCUES DURING SEVERE STORMS. LACEY TOWNSHIP HAS SEVERAL LOW LYING AREAS WHERE THE STREETS FLOOD FREQUENTLY. THIS VEHICLE WILL ALSO BE USED OFF ROAD AS OUR TOWNSHIP IS APPROXIMATELY 60 SQUARE MILES OF WOODS. ,Rejected by EDP0815.  Comments: In GSA Cycle..
STATE,1826577,NJ,LACEY TOWNSHIP POLICE DEPT,2320,011077156,"TRUCK,UTILITY",EA,1,43376,Q,2017-04-11 10:51:42,THIS VEHICLE WILL BE USED BY LEA FOR THE PURPOSES OF HIGH WATER RESCUES DURING SEVERE STORMS. LACEY TOWNSHIP HAS SEVERAL LOW LYING AREAS WHERE THE STREETS FLOOD FREQUENTLY. THIS VEHICLE WILL ALSO BE USED OFF ROAD AS OUR TOWNSHIP IS APPROXIMATELY 60 SQUARE MILES OF WOODS. ,Rejected by EDP0815.  Comments: In GSA Cycle..
STATE,1837940,NJ,LODI POLICE DEPT,1240,014993547,BINOCULAR,EA,10,364,F,2017-04-20 14:53:10,"FOR LAW ENFORCEMENT USE ONLY, TO BE STORED AND SECURED INSIDE 10 POLICE VEHICLES, TO BE USED FOR SURVEILLANCE OF CRIMINAL ACTIVITY FROM A SAFE DISTANCE OR HOMELAND SECURITY OPERATIONS.  ",Rejected by ERA00320.  Comments: Demil F items are not being released as per DLA..
STATE,1839107,NJ,LODI POLICE DEPT,1240,014993547,BINOCULAR,EA,10,364,F,2017-04-24 10:23:49,FOR LAW ENFORCEMENT PURPOSES ONLY TO BE STORED IN SECURED POLICE VEHICLES AND BE USED BY OFFICERS WHO NEED TO OBSERVE SUSPECTS OR DANGEROUS SITUATIONS FROM A SAFE DISTANCE FOR INVESTIGATIONS AND OR HOMELAND SECURITY EVENTS.,Rejected by EDP0815.  Comments: As per DLA item not being released to LEA's at this time..
STATE,1826663,NJ,MANCHESTER POLICE DEPT,6115,012853012,"GENERATOR SET,DIESEL ENGINE",EA,1,9922.25,A,2017-04-11 14:00:28,"THIS LEA IS REQUESTING THE ABOVE EQUIPMENT TO BE USED WITH OUR EMERGENCY MANAGEMENT DIVISION  DURING HOMELAND SECURITY MISSIONS (FIRE, FLOODS, EXTREME WEATHER). THIS SMALLER PORTABLE UNIT WILL BE ADDED TO OUR TOWNSHIP RESCUE VEHICLE.",Rejected by ERA00320.  Comments: need better justification and LEA only.
STATE,1821767,NJ,MANTUA TOWNSHIP POLICE DEPT,7830,DSTREADM1,TREADMILL,EA,1,1500,A,2017-04-04 22:09:26,"TO BE USED BY AND PLACED IN THE TWP BUILDING AS A SECONDARY LOCATION TO ALLOW OFFICERS TO TRAIN WHEN THE PRIMARY TREADMILL IS IN USE. THIS WILL ACT AS A BACK UP TO THE FIRST TREADMILL ALREADY GRACIOUSLY OBTAINED AS A RESULT OF THIS PROGRAM. THIS WILL HELP WITH THE ENHANCEMENT OF OFFICERS PHYSICAL FITNESS AND AGILITY KEEPING THEM IN GOOD PHYSICAL CONDITIONING, ALLOWING THEM TO DO THEIR JOB SAFELY AND EFFECTIVELY.  IT WILL ALSO ALLOW FOR TWO OFFICERS ON THE SAME SHIFT TO TRAIN AT THE SAME TIME",Rejected by EDP0815.  Comments: Need better justification. Item is to be used solely by members of the LEA and access has to be limited to members of the LEA..
STATE,1852347,NJ,MIDDLETOWN TOWNSHIP POLICE DEPT,2320,DSPICKUP0,PICKUP,EA,1,26679.15,A,2017-05-12 13:13:38,THE LEA WILL REPLACE A VEHICLE THAT IS NO LONGER SERVICEABLE WHICH WAS USED TO TOW LEA MARINE UNIT BOATS AND TRAFFIC SAFETY EQUIPMENT,Rejected by ERA00320.  Comments: Your request for this item has been rejected in RTD because Vehicle allocation for your Agency has been fulfilled as discussed before. .
STATE,1820296,NJ,MULLICA  POLICE DEPARTMENT,6115,DSGENERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",EA,1,32000,A,2017-04-03 14:20:47,ACQUISITION OF THIS EQUIPMENT WILL PROVIDE REGENERATION POWER FOR AN EVACUATION SITE IN LOCATED IN MULLICA TWP DURING POLICE EMERGENCIES AND OTHER DISASTER EVENTS.   MULLICA TWP IS A WATERFRONT COMMUNITY THAT EXPERIENCED SIGNIFICANT FLOODING AND HOME DAMAGED DURING SUPERSTORM SANDY.  ,Rejected by ERA00320.  Comments: Need better justification..
STATE,1820282,NJ,MULLICA  POLICE DEPARTMENT,2320,015347009,"TRUCK,UTILITY",EA,1,5000,A,2017-04-03 13:58:22,"ACQUISITION OF THIS EQUIPMENT WILL ENHANCE THE MTPD'S RESPONSE CAPABILITIES TO AREAS OF THE TOWNSHIP WHO'S ROADWAYS ARE UNIMPROVED OR RURAL.  MULLICA TOWNSHIP IS 56 SQUARE MILES, MANY PARTS OF THE TOWNSHIP ARE UNIMPROVED WITH ACCESS RESTRICTED.  THIS EQUIPMENT WILL ALLOW THE MTPD TO CONDUCT SEARCH AND RESCUE OPERATIONS EASIER.  ",Rejected by ERA00320.  Comments: Need better justification..
STATE,1820283,NJ,MULLICA  POLICE DEPARTMENT,2320,015347009,"TRUCK,UTILITY",EA,1,5000,A,2017-04-03 13:58:22,"ACQUISITION OF THIS EQUIPMENT WILL ENHANCE THE MTPD'S RESPONSE CAPABILITIES TO AREAS OF THE TOWNSHIP WHO'S ROADWAYS ARE UNIMPROVED OR RURAL.  MULLICA TOWNSHIP IS 56 SQUARE MILES, MANY PARTS OF THE TOWNSHIP ARE UNIMPROVED WITH ACCESS RESTRICTED.  THIS EQUIPMENT WILL ALLOW THE MTPD TO CONDUCT SEARCH AND RESCUE OPERATIONS EASIER.  ",Rejected by ERA00320.  Comments: need better just..
STATE,1844076,NJ,PERTH AMBOY POLICE DEPT,8405,DSOUTMENS,"OUTERWEAR, MEN'S",EA,12,25,A,2017-05-01 17:28:40,FOR USE BY POLICE OFFICERS TO RESPOND TO HOMELAND SECURITY AND POLICE MISSIONS TO PROVIDE PROTECTION AND SAFETY,Rejected by ERA00320.  Comments: need better justification..
STATE,1849975,NJ,POINT PLEASANT POLICE DEPT,8470,015386502,"VEST PART,SMALL ARMS PROTECTIVE BODY ARM",EA,15,298,D,2017-05-09 13:30:31,"CARRIERS WILL BE UTILIZED BY OFFICERS DURING HIGH RISK SITUATIONS WHICH WOULD WARRANT THE NEED FOR THE DEPLOYMENT OF RIFLE RATE BODY ARMOR PLATES, FOR THE ENHANCED PROTECTION FROM RIFLE ROUNDS. SOME EXAMPLES OF THIS WOULD BE DURING FELONY WARRANT SERVICE, ACTIVE SHOOTER SCENARIOS, ARMED BARRICADED SUBJECTS, AND FOR THE NEED TO PROVIDE CARE TO VICTIMS UNDER FIRE. ",Rejected by EDP0815.  Comments: As per DLA this item is not being released to LEA's..
STATE,1821599,NJ,POINT PLEASANT POLICE DEPT,2320,013543385,"TRUCK,CARGO",EA,1,104626,A,2017-04-04 16:12:25,"FOR USE DURING FLOODING FOR RESCUE OF PEOPLE, IN WATER TOO DEEP FOR PATROL VEHICLES.",Rejected by EDP0815.  Comments: Need better justification..
STATE,1829387,NJ,RIDGEFIELD POLICE DEPARTMENT,4910,005165806,"JACK,DOLLY TYPE,HYDRAULIC",EA,1,1187,A,2017-04-14 18:15:49,TO BE USED BY THE LEA DEDICATED POLICE MECHANIC TO SERVICE POLICE VEHICLES TO KEEP THEM READY FOR PATROL DUTIES AND HOMELAND SECURITY MISSIONS ,Rejected by ERA00320.  Comments: GSA cycle.
STATE,1829411,NJ,RIDGEFIELD POLICE DEPARTMENT,7025,DSPRINT05,PRINTER,EA,2,779,A,2017-04-14 18:28:30,TO BE USED BY THE LEA TO REPLACE WORN AND DEFECTIVE PRINTERS TO BE ATTACHED TO POLICE COMPUTER RECORDS MANAGEMENT NETWORK TO PRINT POLICE REPORTS AND OTHER RELATED DOCUMENTS TO ASSIST OFFICERS WITH DAILY POLICE DUTIES AND HOMELAND SECURITY MISSIONS,Rejected by ERA00320.  Comments: GSA cycle.  .
STATE,1822328,NJ,RIDGEFIELD POLICE DEPARTMENT,8465,015186491,"VEST,NON-BALLISTIC PROTECTIVE,ARMOR-CARR",EA,10,298,D,2017-04-05 22:25:45,"TO BE USED BY THE LEA MEMBERS TO REPLACE WORN AND DEFECTIVE VEST, NON-BALLISTIC PROTECTIVE, ARMOR CARR TO CARRY BALLISTIC PANELS TO PROTECT OFFICERS WITH PATROL DUTIES AND DURING HOMELAND SECURITY MISSIONS ",Rejected by EDP0815.  Comments: As per DLA this item is not being released to LEA's due to military reutilization rules..
STATE,1822327,NJ,RIDGEFIELD POLICE DEPARTMENT,8470,015386502,"VEST PART,SMALL ARMS PROTECTIVE BODY ARM",EA,10,298,D,2017-04-05 22:25:45,"TO BE USED BY THE LEA MEMBERS TO REPLACE WORN AND DEFECTIVE VEST PART, SMALL ARMS PROTECTIVE BODY ARM TO CARRY BALLISTIC PANELS TO PROTECT OFFICERS WITH PATROL DUTIES AND DURING HOMELAND SECURITY MISSIONS _x000D_
",Rejected by EDP0815.  Comments: As per DLA this item is not being released to LEA's due to military reutilization rules..
STATE,1836469,NJ,RIVER VALE POLICE DEPT             ,5855,012280939,NIGHT VISION GOGGLE,EA,5,6000,F,2017-04-18 15:17:28,TO BE USED BY THE LEA TACTICAL TEAM IN RESPONDING TO CALLS OF CIVIL DISTURBANCE IN LOW LIGHT TO ENHANCE OFFICER SAFETY AND ENHANCE PUBLIC SAFETY.,Rejected by EDP0815.  Comments: DEMIL F optics are not being released to LEA's at this time..
STATE,1846880,NJ,UNION CITY POLICE DEPT,2320,011289551,"TRUCK,UTILITY",EA,1,50458,C,2017-05-04 14:12:25,LAW ENFORCEMENT AGENCY TO UTILIZE EQUIPMENT O SUPPORT RESCUE ACTIVITIES DURING A MAJOR EMERGENCY WITHIN JURISDICTION.  ,Rejected by EDP0815.  Comments: Need better justification.
STATE,1847810,NJ,UNION CITY POLICE DEPT,2320,011077155,"TRUCK,UTILITY",EA,1,41061,Q,2017-05-05 20:33:33,"UNION CITY WILL USE THIS VEHICLE FOR STORM AND HIGH WATER RESCUE MISSIONS DURING INCLEMENT WEATHER EVENTS, NATURAL AND OR MANMADE DISASTERS AND TO DEPLOY PERSONNEL TO RAPIDLY RESPOND TO OTHER EMERGENT SITUATIONS AND HOMELAND SECURITY MISSIONS.",Rejected by EDP0815.  Comments: LEA approved to acquire 1 UAH item type. This item is not a UAH item type..
STATE,1850102,NJ,UNION CITY POLICE DEPT,2320,013719577,"TRUCK,UTILITY",EA,1,47023,Q,2017-05-09 15:11:39,"UNION CITY POLICE DEPARTMENT WILL USE THIS VEHICLE FOR STORM AND HIGH WATER RESCUE MISSIONS DURING INCLEMENT WEATHER EVENTS, NATURAL AND OR MANMADE DISASTERS AND TO DEPLOY PERSONNEL TO RAPIDLY RESPOND TO OTHER EMERGENT SITUATIONS AND HOMELAND SECURITY MISSIONS.",Rejected by EDP0815.  Comments: In GSA Cycle..
STATE,1820507,NJ,UNION TOWNSHIP POLICE DEPT,1005,014523527,"ADAPTER RAIL,WEAPON",EA,4,78.53,D,2017-04-03 17:12:31,WILL BE USED TO UPDATE POLICE RIFLES WITH ADAPTABLE RAILS TO FACILITATE MOUNTED FLASHLIGHTS. ,Rejected by ERA00320.  Comments: Need better justification.  Please redo and submit. .
STATE,1820506,NJ,UNION TOWNSHIP POLICE DEPT,1005,014848000,"SIGHT,REAR",EA,1,56.370000000000005,D,2017-04-03 17:12:31,WILL BE USED ON PREVIOUSLY LESO ACQUIRED RIFLE TO REPLACE A WORN SIGHT. ,Rejected by ERA00320.  Comments: Need better justification.  Please resubmit. .
STATE,1820505,NJ,UNION TOWNSHIP POLICE DEPT,5130,DSGRINDE1,"GRINDER, POWER",EA,1,167.52,A,2017-04-03 17:12:31,WILL BE USED TO MAINTAIN AND REPAIR POLICE EQUIPMENT. ,Rejected by ERA00320.  Comments: Need better justification.  Please redo and submit.
STATE,1837683,NJ,VERONA POLICE DEPT,6230,015275765,FLASHLIGHT,EA,24,271.02,A,2017-04-20 09:03:30,TO BE MOUNTED ON THIS LEA'S PATROL RIFLES AND SHOTGUN TO ASSIST ON IDENTIFYING THREATS AND TARGETS IN LOW OR NO LIGHTING SETTINGS WHEN ILLUMINATION OF THESE AREAS IS REQUIRED DURING  POLICE CALLS FOR SERVICE. ,Rejected by ERA00320.  Comments: need better justification.
STATE,1837659,NJ,VERONA POLICE DEPT,6230,015275765,FLASHLIGHT,EA,24,271.02,A,2017-04-20 08:28:26,"TO BE USED BY THIS LEA IN CONJUNCTION WITH THIS LEA'S PATROL RIFLES AND SHOTGUNS TO COUNTER DRUG, COUNTER TERRORISM, HOMELAND SECURITY, ACTIVE SHOOTER AND OTHER POLICE CALLS FOR SERVICE THAT INCLUDE BUT ARE NOT LIMITED TO HOSTAGE SITUATIONS AND BUILDING CLEARING. ",Rejected by ERA00320.  Comments: need better justification..
STATE,1850305,NJ,WESTWOOD POLICE DE,2320,013719584,"TRUCK,UTILITY",EA,1,62627,C,2017-05-09 22:08:38,"TO BE UTILIZED BY THIS LEA AS A TOOL IN OUR DEPARTMENTS L.E.A.D. PROGRAM, LAW ENFORCEMENT AGAINST DRUGS. THE VEHICLE WILL BE REPURPOSED FROM THE WAR ON TERROR TO THE WAR ON DRUGS. OFFICERS WILL UTILIZE THIS VEHICLE AT SCHOOLS, NATIONAL NIGHTS OUT AND OTHER PUBLIC EVENTS TO ATTRACT ATTENTION AND START A DIALOG WITH CHILDREN AS WELL AS ADULTS.  ",Rejected by EDP0815.  Comments: Need better justification and EOV request approval..
STATE,1846421,NJ,WESTWOOD POLICE DE,5855,012280939,NIGHT VISION GOGGLE,EA,6,6000,F,2017-05-04 03:25:16,"TO BE UTILIZED BY THIS LEA FOR SURVEILLANCE, SNIPER OVERWATCH, SWAT OPERATIONS IN THE DARK. ",Rejected by EDP0815.  Comments: As per DLA DEMIL F optics are not being issued to LEA's at this time..
STATE,1820281,NJ,WYCKOFF POLICE DEPT,2320,015347009,"TRUCK,UTILITY",EA,1,5000,A,2017-04-03 13:56:25,"THIS VEHICLE WILL BE UTILIZED BY THIS LAW ENFORCEMENT AGENCY TO PROVIDE PATROL TO AREAS WHERE A NORMAL CONVENTIONAL POLICE VEHICLE CANNOT GAIN ACCESS. THIS INCLUDES BUT MAY NOT BE LIMITED TO: WOODED AREAS AS WELL AS LARGE PUBLIC GATHERINGS SUCH AS OUR ANNUAL FIREWORKS DISPLAY, MULTIPLE PARADE VENUES AND OTHER EVENTS IN OUR TOWNSHIP.",Rejected by ERA00320.  Comments: Need better justification..
STATE,1855387,OK,BOKCHITO POLICE DEPT,5855,012280937,NIGHT VISION GOGGLE,EA,1,3578,F,2017-05-16 18:08:49,THIS ITEM WILL AID THE POLICE DEPARTMENT IN THEIR EFFORTS TO FIGHT CRIME AND SLOW THE FLOW OF NARCOTICS IN THE AREA.  IT WILL ALSO AID US IN SEARCHING FOR CRIMINALS WHO ENDEAVOR TO STAY HIDDEN IN THE DARK.,Rejected by ESA0475.  Comments: DEMIL F EQUIPMENT  NOT AUTHORIZED TO BE ISSUED..
STATE,1845383,OR,LANE CTY SHERIFF DEPT,1385,015936219,PACKBOT 510 WITH FASTAC REMOTELY CONTROL,EA,2,77000,Q,2017-05-02 16:05:13,"THESE ROBOTS WOULD BE USED BY OUR SPECIAL RESPONSE TEAM (SRT).  THEY WOULD AID IN CLEARING HOUSES, BUILDINGS,VEHICLES, AND ANY OTHER STURUCTURE. THEY WOULD BE USED TO LOOK FOR ARMED PERSONS, BOMBS, ETC. IN STRUCTURES PRIOR TO MAKING ENTRY.  THEY WOULD BE USED TO DELIVER ITEMS, SUCH AS PHONES, TO BARRICADED SUBJECTS OR HOSTAGE TAKERS.  OUR EOD WILL USE THEM FOR LOOKING AND CLEARING AREAS.",Rejected by EDT0369.  Comments: These robots are tagged for another agency. SC will communicate when LEA is able to screen other PB 510's..
STATE,1843632,SC,BEAUFORT COUNTY SHERIFF'S OFFICE,8440,015770401,SOCKS,PG,4,9.77,A,2017-04-30 12:19:19,WILL BE WORN BY SHERIFF'S OFFICE PERSONNEL DURING THE PERFORMANCE OF THEIR DUTY.,Rejected by EJC2716.  Comments: Justification is inadequate..
STATE,1843631,SC,BEAUFORT COUNTY SHERIFF'S OFFICE,8440,015770403,SOCKS,PG,30,9.77,A,2017-04-30 12:19:19,WILL BE WORN BY SHERIFF'S OFFICE PERSONNEL DURING THE PERFORMANCE OF THEIR DUTY.,Rejected by EJC2716.  Comments: Justification is inadequate..
STATE,1843437,SC,BEAUFORT COUNTY SHERIFF'S OFFICE,5180,015484210,"TOOL KIT,AIRCRAFT M",KT,5,1638,A,2017-04-29 08:47:24,WILL BE USED BY SHERIFF'S OFFICE AVIATION UNIT AND OTHER PERSONNEL TO COMPLETE THEIR DAILY DUTIES,Rejected by EJC2716.  Comments: Justification is inadequate..
STATE,1843580,SC,BEAUFORT COUNTY SHERIFF'S OFFICE,1240,014111265,"SIGHT,REFLEX",EA,40,336,D,2017-04-30 09:00:02,WILL BE USED TO PUT ON AR-15'S ISSUED TO DEPUTIES DURING THEIR PATROL OPERATIONS ,Rejected by EJC2716.  Comments: Justification is inadequate..
STATE,1843579,SC,BEAUFORT COUNTY SHERIFF'S OFFICE,7025,DSADPIODV,ADP INPUT/OUTPUT AND STORAGE DEVICES,EA,4,450,A,2017-04-30 09:00:02,WILL BE USED BY BCSO PERSONNEL TO COMPLETE THEIR ADMINISTRATIVE DUTIES.   ,Rejected by EJC2716.  Comments: Justification is inadequate..
STATE,1843578,SC,BEAUFORT COUNTY SHERIFF'S OFFICE,8415,014828420,"GLOVES,FLYERS'",PR,5,25.42,A,2017-04-30 09:00:02,WILL BE USED BY BCSO AVIATION SECTION DURING THEIR DUTY OPERATIONAL PATROLS.   ,Rejected by EJC2716.  Comments: Justification is inadequate..
STATE,1850807,SC,BEAUFORT COUNTY SHERIFF'S OFFICE,3805,DSEARTHMO,EARTH MOVING AND EXCAVATING EQUIPMENT,EA,1,30000,A,2017-05-10 09:52:19,"BOBCAT REQUESTED BY BEAUFORT CSO, FOR USE BY BEAUFORT CSO PERSONNEL.  THIS ITEM WILL BE USED TO LIFT AND MOVE PALLETS OF SUPPLIES DURING AN ALL HAZARD EVENT.  THIS ITEM WILL ALSO ASSIST PERSONNEL IN THE VARIOUS AND DIVERSE JOB FUNCTIONS OF THE BEAUFORT COUNTY SHERIFF'S OFFICE. ",Rejected by EJC2716.
STATE,1843576,SC,BEAUFORT COUNTY SHERIFF'S OFFICE,8405,DSOUTMENS,"OUTERWEAR, MEN'S",EA,5,25,A,2017-04-30 09:00:02,WILL BE USED BY BCSO AVIATION SECTION DURING THEIR DUTY OPERATIONAL PATROLS.   ,Rejected by EJC2716.  Comments: Justification is inadequate..
STATE,1843575,SC,BEAUFORT COUNTY SHERIFF'S OFFICE,8415,014469256,"GLOVES,FLYERS'",PR,6,48.1,A,2017-04-30 09:00:02,WILL BE USED BY BCSO AVIATION SECTION DURING THEIR DUTY OPERATIONAL PATROLS.   ,Rejected by EJC2716.  Comments: Justification is inadequate..
STATE,1843574,SC,BEAUFORT COUNTY SHERIFF'S OFFICE,5110,DSHANDTNP,"HAND TOOLS, EDGED, NONPOWERED",EA,1,84.36,A,2017-04-30 09:00:02,WILL BE USED SHERIFF'S PERSONNEL DURING THEIR DAILY DUTIES AND ALL HAZARD EVENTS.,Rejected by EJC2716.  Comments: Justification is inadequate..
STATE,1842978,SC,BEAUFORT COUNTY SHERIFF'S OFFICE,8415,003761710,"PARKA,EXTREME COLD",EA,20,101.85000000000001,A,2017-04-28 15:48:07,WILL BE USED BY SHERIFF'S OFFICE PERSONNEL DURING COLD WEATHER ENVIRONMENT DUTIES.  ,Rejected by EJC2716.  Comments: Justification is inadequate..
STATE,1842979,SC,BEAUFORT COUNTY SHERIFF'S OFFICE,6515,015199161,"GLOVE,PATIENT EXAMINING AND TREATMENT",PG,5,9.53,A,2017-04-28 15:48:07,WILL BE USED SHERIFF'S OFFICE DEPUTY TO USE DURING THEIR PATROL DUTIES. ,Rejected by EJC2716.  Comments: Justification is inadequate..
STATE,1842980,SC,BEAUFORT COUNTY SHERIFF'S OFFICE,1240,014111265,"SIGHT,REFLEX",EA,2,336,D,2017-04-28 15:48:07,"THIS WILL BE USED ON DEPARTMENT ISSUED AR 15 RIFLES_x000D_
FOR DEPUTIES WHILE ON DUTY.  ",Rejected by EJC2716.  Comments: Justification is inadequate..
STATE,1843572,SC,BEAUFORT COUNTY SHERIFF'S OFFICE,1240,014111265,"SIGHT,REFLEX",EA,1,336,D,2017-04-30 09:00:02,WILL BE USED BY DEPUTY ON ISSUED AR 15 RIFLE WHILE ON DUTY.,Rejected by EJC2716.  Comments: Justification is inadequate..
STATE,1843573,SC,BEAUFORT COUNTY SHERIFF'S OFFICE,8415,015386312,"PARKA,EXTREME COLD",EA,4,116.45,A,2017-04-30 09:00:02,WILL BE USED BY SHERIFF'S OFFICE PERSONNEL WILL ON DUTY FOR COLD WEATHER DAYS.,Rejected by EJC2716.  Comments: Justification is inadequate..
STATE,1843577,SC,BEAUFORT COUNTY SHERIFF'S OFFICE,8415,010290116,"GLOVES,FLYERS'",PR,3,25.42,A,2017-04-30 09:00:02,WILL BE USED BY BCSO AVIATION SECTION DURING THEIR DUTY OPERATIONAL PATROLS.   ,Rejected by EJC2716.  Comments: Justification is inadequate..
STATE,1848384,SC,BEAUFORT COUNTY SHERIFF'S OFFICE,7210,002827950,"BLANKET,BED",EA,2,39.79,A,2017-05-07 09:46:58,THIS ITEM IS REQUESTED BY BEAUFORT COUNTY SO FOR BEAUFORT COUNTY SO PERSONNEL.  THESE ITEMS WILL BE USED FOR SAFETY WEIGHTS ON CABLE WIRES WHILE USING A TRUCK WINCH DURING ALL HAZARD EVENTS.  ,Rejected by ETH0790.  Comments: justification doesn't match item.
